brand,color,condition,contract,date,link,memory,mobOs,model,price,title
xiaomi,,like new,unlocked,2019-11-03 12:30,https://lasvegas.craigslist.org/mob/d/north-las-vegas-xiaomi-mi-9t/7012876557.html,64gb,android,Mi 9T,$280,xiaomi mi 9t
apple,red,good,unlocked,2019-11-03 10:44,https://lasvegas.craigslist.org/mob/d/las-vegas-xxx-noww-wanteeeddd-used/7006774433.html,,apple iOS,,$800,xxx%% noww-=wan=teeeddd used parts iphooo-oone=x-- -['uuu
apple,,,unlocked,2019-11-04 18:03,https://washingtondc.craigslist.org/nva/mob/d/arlington-iphone-unlocked-64gb-and/7013619712.html,64gb,apple iOS,,$580,iphone x unlocked w/ 64gb and accessories
apple,gray,,unlocked,2019-11-04 18:03,https://washingtondc.craigslist.org/nva/mob/d/reston-apple-iphone-6-plus-128gb-gsm/7007386509.html,128gb,apple iOS,6 Plus,$175,apple iphone 6 plus 128gb gsm and cdma factory unlocked space gray
apple,black,good,unlocked,2019-11-03 10:45,https://lasvegas.craigslist.org/mob/d/las-vegas-text-like-new-iphone-7-plus/7006771809.html,32 gb,apple iOS,,$700,tex##$%t like-new iphone 7 plus lock%black boost 32 gb -[';rr
none,,new,unlocked,2019-11-03 10:59,https://lasvegas.craigslist.org/mob/d/las-vegas-medical-canabis/7012778613.html,,other,,$1100,medical canabis
samsung galaxy,,like new,unlocked,2019-11-04 18:13,https://washingtondc.craigslist.org/nva/mob/d/springfield-samsung-galaxy-s8-plus-64gb/7007098731.html,64gb,apple iOS,s8 Plus,$325,samsung galaxy s8+ plus (64gb) factory unlocked + 1 month warranty
apple,,excellent,unlocked,2019-11-03 11:14,https://lasvegas.craigslist.org/mob/d/awesome-iphone-xs-max-apple-apple/6993561279.html,,apple iOS,xs max,$420,awesome iphone xs max apple apple unlocked 12m warranty w box 64g
samsung galaxy,,like new,unlocked,2019-11-04 18:03,https://washingtondc.craigslist.org/nva/mob/d/springfield-samsung-galaxy-s9-64gb/7007090534.html,64gb,android,S9,$325,samsung galaxy s9 (64gb) factory unlocked + 1 month warranty
oneplus,,like new,unlocked,2019-11-04 18:04,https://washingtondc.craigslist.org/nva/mob/d/falls-church-oneplus-7-pro/7013700010.html,,android,7 Pro,$500,oneplus 7 pro
samsung,black,new,tmobile,2019-11-03 11:47,https://lasvegas.craigslist.org/mob/d/las-vegas-newsamsung-s7-mobile-black/7004374548.html,,android,,$179,"new!samsung s7, t-mobile, black color"
samsung,,excellent,tmobile,2019-11-03 12:47,https://lasvegas.craigslist.org/mob/d/north-las-vegas-samsung-note-8-in/7012888136.html,,android,Note 8,$275,samsung note 8 in excellent condition -extras
samsung,,excellent,tmobile,2019-11-03 13:23,https://lasvegas.craigslist.org/mob/d/henderson-samsung-galaxy-s8-plus-g955u/7003462842.html,64gb,android,Samsung Galaxy S8 Plus,$235,samsung galaxy s8 plus g955u - 64gb
apple,,like new,unlocked,2019-11-04 18:13,https://washingtondc.craigslist.org/nva/mob/d/springfield-iphone-6s-factory-unlocked/7003355541.html,,apple iOS,iPhone 6s+ Plus,$185,iphone 6s -  factory unlocked - comes w/ box + accessories
apple,white,good,unlocked,2019-11-03 13:36,https://lasvegas.craigslist.org/mob/d/las-vegas-cash-wanted-iphone-8-8/7010746740.html,,apple iOS,,$800,"cas##$%h wanted iphone 8, 8+ sealed*password*brand new iii"
apple,,like new,unlocked,2019-11-04 18:13,https://washingtondc.craigslist.org/nva/mob/d/springfield-apple-iphone-6s-gb-factory/7012214651.html,128gb,apple iOS,iphone 6s+,$260,apple iphone 6s+ (16/32/128gb) factory unlocked + 1 month warranty
samsung galaxy,,like new,unlocked,2019-11-04 18:13,https://washingtondc.craigslist.org/nva/mob/d/springfield-samsung-galaxy-s8-64gb/7012212320.html,64gb,android,s8,$280,samsung galaxy s8 (64gb) factory unlocked + 1 month warranty
apple,,like new,unlocked,2019-11-04 18:14,https://washingtondc.craigslist.org/nva/mob/d/springfield-apple-iphone-gb-factory/7012213937.html,64gb,apple iOS,iPhone 6s,$150,apple iphone 6 (16/64gb) - factory unlocked + warranty
apple,gray,excellent,att,2019-11-03 13:37,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-xspace-grayy-gb-pass/7006814027.html,256 gb,apple iOS,,$900,"iphone __x""""space grayy """"64//256 gb __ pass code cash4 readty==[;/"
apple,,like new,unlocked,2019-11-04 18:13,https://washingtondc.craigslist.org/nva/mob/d/springfield-iphone-6-plus-factory/7003353346.html,,apple iOS,iPhone 6+ Plus,$200,iphone 6 plus -  factory unlocked - comes w/ box + accessories
apple,,like new,unlocked,2019-11-04 18:14,https://washingtondc.craigslist.org/nva/mob/d/springfield-iphone-xr-64gb-factory/7007727058.html,64gb,apple iOS,Xr,$525,iphone xr (64gb) factory unlocked + extended warranty
apple,,excellent,tmobile,2019-11-04 13:08,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-7-unlocked/7013608047.html,32gb,apple iOS,iPhone 7,$220,iphone 7 unlocked
apple,,like new,unlocked,2019-11-04 18:14,https://washingtondc.craigslist.org/nva/mob/d/springfield-iphone-8-64gb-factory/7007723083.html,64gb,apple iOS,iphone 8+,$499,iphone 8+ (64gb) factory unlocked + 1 month warranty
apple,,,unlocked,2019-11-04 18:14,https://washingtondc.craigslist.org/nva/mob/d/springfield-iphone-7-factory-unlocked/6995178226.html,32gb,apple iOS,,$380,iphone 7+ factory unlocked w/ box + accessories
apple,,like new,verizon,2019-11-04 12:53,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-xr-64-gb-like-new/7013595464.html,64 gb,apple iOS,iPhone XR,$400,iphone xr - 64 gb - like new
apple,gray,good,att,2019-11-04 13:17,https://lasvegas.craigslist.org/mob/d/las-vegas-unlckediphoone8-plus-256-gb/7011701586.html,256 gb,apple iOS,,$900,unl@cked++iphoone+++8 plus=== 256 gb//512 gb==[;/
apple,white,excellent,att,2019-11-04 13:39,https://lasvegas.craigslist.org/mob/d/las-vegas-need-to-buy-uietyerghuerh/7013546463.html,256 gb,apple iOS,,$900,need to b*u*y ((uietyerghuerh)) iphone xs-256 gb!!! cal1 n0w==[*/
apple,,like new,unlocked,2019-11-04 18:14,https://washingtondc.craigslist.org/nva/mob/d/springfield-apple-iphone-gb-factory/7007718299.html,256gb,apple iOS,iphone 7,$275,apple iphone 7 (32/128/256gb) factory unlocked - like new
att,black,like new,att,2019-11-04 14:11,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-10/7008907711.html,,apple iOS,Apple,$400,iphone 10
samsung,black,like new,tmobile,2019-11-04 14:14,https://lasvegas.craigslist.org/mob/d/las-vegas-black-samsung-galaxy-s9-mobile/7004374716.html,,android,,$350,black samsung galaxy s9 (t-mobile)
apple,,excellent,unlocked,2019-11-04 14:43,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone/7013684993.html,,other,0000000,$250,iphone
none,,,unlocked,2019-11-04 10:36,https://sacramento.craigslist.org/mob/d/sacramento-motorola-g4/7011206909.html,,android,,$50,motorola g4
samsung note 8,gray,like new,unlocked,2019-11-04 13:29,https://lasvegas.craigslist.org/mob/d/las-vegas-samsung-note-8-orchid-grey/7013625428.html,,android,,$350,samsung note 8 orchid grey
apple,,,unlocked,2019-11-04 11:04,https://sacramento.craigslist.org/mod/d/citrus-heights-2015-macbook-pro-15/7013498981.html,,apple iOS,,$1000,2015 macbook pro 15 retina new/used/locked
apple,black,,unlocked,2019-11-04 10:48,https://sacramento.craigslist.org/mob/d/rancho-cordova-unlocked-iphone-gb-mint/7013479936.html,128 gb,apple iOS,Iphone 7,$300,unlocked iphone 7 128 gb mint condition
none,black,,unlocked,2019-11-04 10:54,https://sacramento.craigslist.org/mob/d/defender-series-black-for-iphone-7-8/6998037446.html,,other,,$35,defender series black for iphone 7/8 (brand new)
apple,black,,att,2019-11-04 15:05,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-7-plus-unlocked-128gb/7013683921.html,128gb,apple iOS,,$320,iphone 7 plus unlocked 128gb matte black
apple,gray,like new,tmobile,2019-11-04 11:10,https://sacramento.craigslist.org/mob/d/sacramento-factory-unlocked-apple/7004731511.html,32 gb,apple iOS,iPhone 6S,$175,factory unlocked apple iphone 6s (32 gb) space gray like new condition
samsung,,excellent,tmobile,2019-11-04 10:55,https://sacramento.craigslist.org/mob/d/davis-tmobile-samsung-galaxy-s7-edge/7006954784.html,,android,,$250,tmobile samsung galaxy s7 edge with vr gear
apple,,,verizon,2019-11-04 10:58,https://sacramento.craigslist.org/mod/d/citrus-heights-iphone-xs-max-256gb/7013493418.html,256gb,apple iOS,,$800,iphone xs max 256gb wanted
apple,silver,excellent,unlocked,2019-11-04 15:05,https://lasvegas.craigslist.org/mob/d/las-vegas-any-condtion-galaxy-s8-s9/7013612737.html,,apple iOS,,$800,any cond!tion galaxy s8//s9 neeed to b*u*y call n0w::!
none,,like new,unlocked,2019-11-04 15:37,https://lasvegas.craigslist.org/mob/d/las-vegas-lg-phoenix-4-comes-with/7007730400.html,,android,,$40,lg phoenix 4 comes with screen protector must come pick up.
apple,black,,unlocked,2019-11-04 11:35,https://sacramento.craigslist.org/mob/d/antelope-new-used-locked-blacklisted/7011040331.html,,apple iOS,,$1000,"new, used, locked, blacklisted, iphones, macbook wanted"
apple,black,,unlocked,2019-11-04 11:36,https://sacramento.craigslist.org/mob/d/antelope-new-used-locked-blacklisted/7011040217.html,,apple iOS,,$1000,"new, used, locked, blacklisted, iphones, macbook wanted"
apple,gold,excellent,unlocked,2019-11-03 08:55,https://lasvegas.craigslist.org/mob/d/las-vegas-apple-iphone-xs-max-gb-gold/7008875153.html,256 gb,apple iOS,,$700,apple iphone xs max - 256 gb - gold - any condition/unlocked
apple,,salvage,unlocked,2019-11-04 11:41,https://sacramento.craigslist.org/mob/d/littleriver-iphone-6s/7013525905.html,,apple iOS,,$50,iphone 6s
apple,,good,unlocked,2019-11-04 11:42,https://sacramento.craigslist.org/mob/d/rancho-cordova-iphone-xr/7013531967.html,,apple iOS,,$400,iphone xr
apple,rose,excellent,att,2019-11-04 11:43,https://sacramento.craigslist.org/mob/d/shingle-springs-apple-iphone-gb-rose/7013533077.html,64gb,apple iOS,iPhone 6,$175,apple iphone 6 - 64gb - rose gold - like new
apple,,good,verizon,2019-11-04 11:48,https://sacramento.craigslist.org/mob/d/rio-linda-verizon-only-iphone-xr-64gb/7011091740.html,64gb,apple iOS,,$450,verizon only iphone xr 64gb used but in good condition
samsung,,excellent,tmobile,2019-11-04 11:48,https://sacramento.craigslist.org/mob/d/rio-linda-unlocked-mobile-metro-galaxy/7011087994.html,32gb,android,,$155,unlocked t mobile metro galaxy s7
samsung,,excellent,unlocked,2019-11-04 11:48,https://sacramento.craigslist.org/mob/d/sacramento-samsung-galaxy-note-8/7002112316.html,,android,,$340,samsung galaxy note 8 unlocked any carrier
lg,,like new,unlocked,2019-11-03 07:53,https://lasvegas.craigslist.org/mob/d/las-vegas-lg-v40-mint-condition-unlocked/7012664913.html,,android,,$370,lg v40. mint condition. unlocked.
none,red,,unlocked,2019-11-03 08:12,https://lasvegas.craigslist.org/mob/d/las-vegas-microsoft-windows-10-phone/7004540677.html,2gb,windows mobile,,$150,microsoft windows 10 phone unlocked gsm
samsung,,excellent,verizon,2019-11-04 11:48,https://sacramento.craigslist.org/mob/d/rio-linda-verizon-unlocked-galaxy-s10e/7002111716.html,128gb,android,,$450,verizon unlocked galaxy s10e 128gb
samsung,,excellent,tmobile,2019-11-04 11:48,https://sacramento.craigslist.org/mob/d/sacramento-mobile-unlocked-galaxy-s9/7004279568.html,64gb,android,,$395,t-mobile unlocked galaxy s9 plus 64gb
samsung,,good,unlocked,2019-11-04 11:48,https://sacramento.craigslist.org/mob/d/rio-linda-factory-unlocked-galaxy-s8/6996799237.html,64gb,android,,$230,factory unlocked galaxy s8 64gb
lg,,like new,unlocked,2019-11-03 07:25,https://lasvegas.craigslist.org/mob/d/las-vegas-lg-v40-mint-condition-unlocked/7012665517.html,,android,,$370,lg v40. mint condition. unlocked.
apple,,good,att,2019-11-03 06:32,https://lasvegas.craigslist.org/mob/d/las-vegas-need-to-buy-dtgfhfg-samsung/7007070376.html,,apple iOS,,$800,need to b*u*y ((dtgfhfg)) samsung galaxy s8//s9!!! cal1 n0w==[*/
apple,gold,good,att,2019-11-03 06:32,https://lasvegas.craigslist.org/mob/d/las-vegas-hereiphone-xs-max-512gb/7009020066.html,512gb,apple iOS,,$800,here##iphone xs-max 512gb/two56gig**new/used neeed ##we
apple,blue,excellent,att,2019-11-03 06:33,https://lasvegas.craigslist.org/mob/d/las-vegas-any-condtion-galaxy-s8-s9/7007068968.html,,apple iOS,,$700,any cond!tion galaxy s8//s9 neeed to b*u*y call n0w::!
apple,,like new,unlocked,2019-11-03 07:23,https://lasvegas.craigslist.org/mob/d/las-vegas-phone-6s-64gb/7012664456.html,64gb,apple iOS,6S,$200,i phone 6s 64gb
apple,,good,unlocked,2019-11-03 06:32,https://lasvegas.craigslist.org/mob/d/las-vegas-any-condtion-galaxy-s8-s9/7010772301.html,,apple iOS,,$800,any cond!tion galaxy s8//s9 neeed to b*u*y call n0w::!
apple,silver,good,sprint,2019-11-03 07:49,https://lasvegas.craigslist.org/mob/d/las-vegas-silver-spaicy-c0lour-iphone/7008998862.html,,apple iOS,,$700,silver sp@aicy c0lour ::iphone x//xs//xr//xs-max__needed~!~
apple,,like new,unlocked,2019-11-02 18:58,https://lasvegas.craigslist.org/mob/d/las-vegas-we-topbu-er-in-vegas-cash-now/7012462694.html,,apple iOS,,$800,we topbu\/er in vegas cash now.
apple,blue,,unlocked,2019-11-02 15:12,https://lasvegas.craigslist.org/mob/d/las-vegas-lightning-bluetooth-4g-nfc-wi/7012342795.html,256gb,apple iOS,,$715,"lightning, bluetooth, 4g, nfc, wi-fi iphone^^^^ 11 pro max gsm carrier"
apple,rose,excellent,unlocked,2019-11-02 19:04,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-7-plus-cell-phone-with/7012493577.html,128gb,apple iOS,7 Plus,$300,iphone 7 plus cell phone with 128gb - rose
apple,,excellent,unlocked,2019-11-02 19:07,https://lasvegas.craigslist.org/mob/d/las-vegas-we-topbu-er-incash-now/7012463343.html,,apple iOS,,$900,we topbu\/er incash now.
otter,,new,unlocked,2019-11-02 15:20,https://lasvegas.craigslist.org/mob/d/north-las-vegas-galaxy-note-4-otter-box/7012355782.html,,android,DEFENDER SERIES NOTE 4,$50,galaxy note 4 otter box defender phone protector  new price drop!
apple,silver,,unlocked,2019-11-02 16:01,https://lasvegas.craigslist.org/mob/d/las-vegas-pristine-condition-iphone/7012344385.html,256gb,apple iOS,,$402,pristine condition iphone x 256gb - silver super retina for sale
apple,gray,like new,unlocked,2019-11-04 12:41,https://miami.craigslist.org/mdc/mob/d/miami-mint-condition-iphone-256gb/7011428407.html,256gb,apple iOS,iPhone X,$599,mint condition iphone x 256gb factory unlocked space gray
apple,,good,unlocked,2019-11-02 19:15,https://lasvegas.craigslist.org/mob/d/las-vegas-we-top-iphonevegas-cash-now/7012461615.html,,apple iOS,,$700,we top iphonevegas cash now.
apple,,like new,unlocked,2019-11-02 14:35,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-4s/6995452934.html,2gb,apple iOS,Iphone 4s,$60,iphone 4s
samsung,,new,unlocked,2019-11-04 12:37,https://miami.craigslist.org/mdc/mob/d/hialeah-samsung-galaxy-note-9-unlocked/7013401099.html,128gb,android,,$499,samsung galaxy note 9 unlocked warranty
apple,,like new,tmobile,2019-11-04 12:42,https://miami.craigslist.org/mdc/mob/d/miami-iphone-xs-max-64gb-mobile-metro/7004484475.html,64gb,apple iOS,IPhone XS Max,$750,iphone xs max 64gb t-mobile/metro pcs/simple mobile like new
apple,gold,like new,tmobile,2019-11-04 12:41,https://miami.craigslist.org/mdc/mob/d/miami-iphone-xs-max-64gb-gold-mobile/7011431819.html,64gb,apple iOS,iPhone XS Max,$775,"iphone xs max 64gb gold t-mobile, metro pcs, simple mobile like new"
apple,purple,like new,att,2019-11-02 16:36,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-xspace-grayy-gb-pass/7012368690.html,256 gb,apple iOS,,$800,"iphone &&& x""""space grayy """"64//256 gb && pass-code cash4 readty==[;"
samsung,purple,,unlocked,2019-11-02 16:48,https://lasvegas.craigslist.org/mob/d/north-las-vegas-galaxy-note-9-unlocked/7012439048.html,,android,Galaxy note9,$450,galaxy note 9 unlocked for any carrier
apple,black,like new,unlocked,2019-11-02 18:21,https://lasvegas.craigslist.org/mob/d/las-vegas-apple-iphone-128gb-black/7012466457.html,128gb,apple iOS,,$500,apple iphone 128gb black
apple,black,,att,2019-11-02 18:41,https://lasvegas.craigslist.org/mob/d/henderson-iphone-6/7012485972.html,,apple iOS,,$110,iphone 6
apple,,excellent,unlocked,2019-11-02 19:42,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-8-64gb/7012505283.html,64gb,apple iOS,8,$325,iphone 8 64gb
none,,,unlocked,2019-11-04 10:38,https://miami.craigslist.org/brw/mob/d/fort-lauderdale-ill-take-it-screws-had/7013238956.html,,android,,$800,ill take it screws had it for a while
samsung,,,unlocked,2019-11-04 11:59,https://miami.craigslist.org/mdc/mob/d/miami-samsung-galaxy-s8-plus-unlocked/7009649313.html,64gb,android,,$349,samsung galaxy s8 plus unlocked warranty
apple,,new,unlocked,2019-11-04 12:00,https://miami.craigslist.org/brw/mob/d/fort-lauderdale-iphone-6-7-new-screens/7013321894.html,,apple iOS,,$50,iphone x 6 7 new screens
samsung,blue,,tmobile,2019-11-04 09:40,https://miami.craigslist.org/brw/mob/d/fort-lauderdale-new-condition-samsung/7008336038.html,128gb,android,Note 9,$450,new condition samsung galaxy note 9 factory unlocked 128gb blue
apple,red,,unlocked,2019-11-04 09:41,https://miami.craigslist.org/brw/mob/d/hallandale-new-condition-with-box/7005438004.html,,apple iOS,X,$600,new condition with box iphone x iphone 10 factory unlocked
samsung,,,tmobile,2019-11-04 09:41,https://miami.craigslist.org/brw/mob/d/hollywood-samsung-galaxy-s8-plus/7005877484.html,64gb,apple iOS,S8+,$300,samsung galaxy s8 plus factory unlocked
samsunng,,,tmobile,2019-11-04 09:40,https://miami.craigslist.org/mdc/mob/d/north-miami-beach-samsung-galaxy-s8/7005441370.html,64gb,android,S8,$260,samsung galaxy s8 factory unlocked any carrier any country
apple,red,new,unlocked,2019-11-04 09:41,https://miami.craigslist.org/brw/mob/d/fort-lauderdale-new-sealed-iphone-7/7004980695.html,,apple iOS,,$285,new sealed!  iphone 7 factory unlocked
apple,,like new,unlocked,2019-11-04 08:31,https://miami.craigslist.org/mdc/mob/d/north-miami-beach-unlocked-iphone-5s/7001994398.html,16gb,apple iOS,Iphone 5s,$115,unlocked iphone 5s 16gb or 32gb like new
galaxy,,excellent,unlocked,2019-11-04 08:56,https://miami.craigslist.org/mdc/mob/d/miami-galaxy-plus-8-brand-new/7013218269.html,,android,Plus 8,$300,galaxy plus 8 brand new
none,black,like new,unlocked,2019-11-04 09:13,https://miami.craigslist.org/brw/mob/d/new-blackberry-8530-also-lg-smart-phone/7013207413.html,,blackberry,,$80,new blackberry 8530///also lg smart phone touch89$has slotfor sim card
apple,,like new,unlocked,2019-11-04 09:18,https://miami.craigslist.org/mdc/mob/d/coral-gables-iphone-8-plus-64gb/6999089460.html,64gb,apple iOS,,$500,iphone 8 plus 64gb
apple,rose,excellent,att,2019-11-02 13:27,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-6s-plus-64gb-rose-gold/7012265028.html,64gb,apple iOS,,$220,iphone 6s plus 64gb rose gold at&t/cricket
apple,,excellent,att,2019-11-02 11:21,https://lasvegas.craigslist.org/mob/d/las-vegas-unlcked-iphoooone-xs/7008028661.html,,apple iOS,,$900,unl@cked?? iphoooone xs//xr==neww==c00ndiitoin===call noww###@
apple,,,unlocked,2019-11-04 09:24,https://miami.craigslist.org/mdc/mob/d/miami-beach-iphone-6-16-gb-unlocked/7000168331.html,16 gb,apple iOS,6,$115,iphone 6 16 gb unlocked
apple,,,unlocked,2019-11-04 11:51,https://miami.craigslist.org/mdc/mob/d/miami-iphone-7-unlocked-warranty/7000483029.html,32gb,apple iOS,,$269,iphone 7 unlocked warranty
apple,gray,new,unlocked,2019-11-02 11:02,https://lasvegas.craigslist.org/mob/d/las-vegas-new-unlocked-iphone-256-gb/7003039373.html,256 gb,apple iOS,iPhone X,$700,new unlocked iphone x 256 gb space grey + applecare warranty
apple,rose,excellent,unlocked,2019-11-02 11:21,https://lasvegas.craigslist.org/mob/d/las-vegas-any-condtion-galaxy-s8-s9/7010078684.html,,apple iOS,,$700,any cond!tion galaxy s8//s9 neeed to b*u*y call n0w::!
none,red,,att,2019-11-04 11:16,https://miami.craigslist.org/brw/mob/d/pompano-beach-used-battery-dont-wait/7013237656.html,,other,,$950,used battery & don't wait
samsung,,like new,unlocked,2019-11-04 08:29,https://miami.craigslist.org/mdc/mob/d/miami-unlocked-samsung-galaxy-s7-32gb/7006650188.html,32gb,android,Galaxy S7,$180,unlocked samsung galaxy s7 32gb great condition
samsung,,like new,unlocked,2019-11-04 11:41,https://miami.craigslist.org/brw/mob/d/pompano-beach-samsung-gear-vr-gear-360/7013354027.html,,android,,$80,samsung gear vr & gear 360 camera
apple,silver,like new,unlocked,2019-11-04 08:29,https://miami.craigslist.org/mdc/mob/d/fort-lauderdale-silver-unlocked-apple/7007709550.html,32gb,apple iOS,iPhone 7 32GB,$240,silver unlocked apple iphone 7 32gb brand new condition
samsung,,like new,unlocked,2019-11-04 11:54,https://miami.craigslist.org/pbc/mob/d/boca-raton-samsung-galaxy-s10e/7008725438.html,,android,Galaxy S10e,$430,samsung galaxy s10e
apple,rose,excellent,unlocked,2019-11-02 10:51,https://lasvegas.craigslist.org/mob/d/henderson-apple-iphone-7-rose-gold/7008492098.html,128gb,apple iOS,iPhone 7,$300,apple iphone 7 rose gold 128gb (unlocked)
samsung,,like new,unlocked,2019-11-04 08:29,https://miami.craigslist.org/mdc/mob/d/miami-unlocked-samsung-galaxy-s8-64gb/7006678855.html,64gb,android,Galaxy s8,$265,unlocked samsung galaxy s8 64gb variety of colors
apple,,good,unlocked,2019-11-02 10:22,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-6-metro-pcs-inbox-in/7009189485.html,,apple iOS,,$150,iphone 6 metro pcs inbox in excellent condition
apple,,,unlocked,2019-11-03 22:16,https://miami.craigslist.org/mdc/mob/d/pompano-beach-phone-64-gb/7013086892.html,64 gb,apple iOS,I phone,$300,i phone x 64 gb
apple,,like new,unlocked,2019-11-02 08:45,https://lasvegas.craigslist.org/mob/d/las-vegas-we-top-phone-bu-er-in-vegas/7012031872.html,,apple iOS,,$700,we top phone bu\/er in vegas cash now.
apple,,like new,unlocked,2019-11-02 09:15,https://lasvegas.craigslist.org/mob/d/las-vegas-we-top-phone-bu-er-in/7012033004.html,,apple iOS,,$800,we top phone bu\/er in vegas**call n0w
none,,good,tmobile,2019-11-02 10:51,https://lasvegas.craigslist.org/mod/d/las-vegas-iphone-7/7012199806.html,32gb,other,,$299,iphone 7
apple,rose,excellent,att,2019-11-02 11:37,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-6s-plus-64gb-rose-gold/7012206156.html,64gb,apple iOS,,$220,iphone 6s plus 64gb rose gold at&t/cricket
samsung,,excellent,unlocked,2019-11-03 22:19,https://miami.craigslist.org/pbc/mob/d/delray-beach-samsung-s9-unlocked/7013066846.html,,android,S9,$650,samsung s9 unlocked
apple,rose,,unlocked,2019-11-03 18:25,https://miami.craigslist.org/pbc/mob/d/apopka-iphone-8-plus-256-gb-rose-gold/7012918602.html,256 gb,apple iOS,,$220,*/* iphone 8 plus 256 gb rose gold */*
apple,rose,,unlocked,2019-11-03 18:24,https://miami.craigslist.org/brw/mob/d/christmas-iphone-8-plus-256-gb-rose/7012917389.html,256 gb,apple iOS,,$201,"iphone~~ 8 plus (256 gb) - rose gold // , condition"
apple,,,unlocked,2019-11-03 22:31,https://miami.craigslist.org/mdc/mob/d/miami-iphone-8-plus-64gb-unlocked/7013080971.html,64gb,apple iOS,,$395,iphone 8 plus 64gb unlocked
lg,,like new,unlocked,2019-11-02 09:19,https://lasvegas.craigslist.org/mob/d/las-vegas-lg-v40-mint-condition-unlocked/7012092821.html,,android,,$370,lg v40. mint condition. unlocked.
2019,black,like new,att,2019-11-03 18:31,https://miami.craigslist.org/mdc/mob/d/miami-iphone-7-32gigas/7012985261.html,,apple iOS,iphone 7,$250,iphone 7 32gigas💲
samsung,,like new,unlocked,2019-11-02 11:39,https://lasvegas.craigslist.org/mob/d/las-vegas-we-pa-bestnow-sell-galaxy/7012166154.html,,android,Galaxy s 10,$875,we[ pa\/ best***now] sell galaxy
apple,rose,excellent,att,2019-11-02 12:10,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-6s-plus-64gb-rose-gold/7012242160.html,64gb,apple iOS,,$220,iphone 6s plus 64gb rose gold at&t/cricket
apple,red,,unlocked,2019-11-03 18:57,https://miami.craigslist.org/mdc/mob/d/north-miami-beach-new-condition-factory/7005875443.html,,apple iOS,iPhone X,$550,new condition factory unlocked iphone x iphone 10 in box original acc.
google,blue,good,unlocked,2019-11-02 12:38,https://lasvegas.craigslist.org/mob/d/las-vegas-google-pixel-32gb/7002553154.html,32gb,android,Pixel,$100,google pixel 32gb
xiaomi redmi,red,new,unlocked,2019-11-03 18:41,https://miami.craigslist.org/mdc/mob/d/miami-xiaomi-note-8-128gb/7012924273.html,128gb,android,NOTE 8 128GB,$207,xiaomi note 8 128gb
apple,red,,unlocked,2019-11-03 18:57,https://miami.craigslist.org/mdc/mob/d/miami-new-condition-iphone-6s-factory/7005446313.html,,apple iOS,6S,$190,new condition iphone 6s factory unlocked
apple,red,,unlocked,2019-11-03 18:57,https://miami.craigslist.org/mdc/mob/d/miami-gardens-new-condition-iphone-6s/7007410299.html,,apple iOS,6S Plus,$250,new condition iphone 6s plus factory unlocked
apple,gray,good,att,2019-11-02 12:21,https://lasvegas.craigslist.org/mob/d/las-vegas-new-used-ipphone-7-8-plus-0r/7012259761.html,,apple iOS,,$700,new used ipphone 7//8 plus 0r brand new*pasord*iph00-00one x ['
apple,red,,unlocked,2019-11-03 18:57,https://miami.craigslist.org/brw/mob/d/fort-lauderdale-new-condition-iphone-7/7007413613.html,,apple iOS,7 Plus,$370,new condition iphone 7 plus factory unlocked (bundle)
samsung,red,,unlocked,2019-11-03 18:57,https://miami.craigslist.org/brw/mob/d/hallandale-new-condition-64gb-samsung/7007412436.html,64gb,android,S9 Plus,$399,new condition (64gb) samsung galaxy s9  plus factory unlocked s9+
google,black,like new,unlocked,2019-11-02 13:04,https://lasvegas.craigslist.org/mob/d/las-vegas-new-google-pixel-4-black/7010514531.html,64gb,android,Pixel 4,$740,new google pixel 4 - black
apple,silver,good,sprint,2019-11-02 13:02,https://lasvegas.craigslist.org/mob/d/las-vegas-silver-spaicy-c0lour-iphone/7012239045.html,,apple iOS,,$700,silver ## sp@aicy c0lour ::iphone x//xs//xr//xs-max__needed~!~
google,black,like new,unlocked,2019-11-02 13:03,https://lasvegas.craigslist.org/mob/d/las-vegas-google-pixel-3-like-new/7012301448.html,64gb,android,Pixel 3Google,$375,google pixel 3 - like new
samsung,,,tmobile,2019-11-03 18:58,https://miami.craigslist.org/mdc/mob/d/miami-beach-samsung-galaxy-note-9/7008338423.html,128gb,android,Note 9,$450,samsung galaxy note 9 factory unlocked 128gb
samsung,,,tmobile,2019-11-03 18:57,https://miami.craigslist.org/mdc/mob/d/opa-locka-new-condition-samsung-galaxy/7007409286.html,64gb,apple iOS,S8,$260,new condition samsung galaxy s8 factory unlocked 64gb of memory
